2015.07.20,2.11522,2.12685,2.10634,2.11102
2015.07.21,2.11101,2.12019,2.08831,2.09541
2015.07.22,2.09532,2.12202,2.09345,2.11424
2015.07.23,2.1141,2.12167,2.10138,2.10955
2015.07.24,2.10942,2.13399,2.10727,2.12891
2015.07.26,2.1325,2.13301,2.13112,2.13195
2015.07.27,2.13195,2.14131,2.12306,2.1409
2015.07.28,2.14093,2.14304,2.12351,2.126
2015.07.29,2.12594,2.1441,2.12365,2.13934
2015.07.30,2.13927,2.15132,2.13024,2.13897
2015.07.31,2.139,2.15274,2.12342,2.13621
2015.08.02,2.13523,2.13782,2.13467,2.13729
2015.08.03,2.13739,2.14672,2.13573,2.14191
2015.08.04,2.14198,2.14471,2.10086,2.10885
2015.08.05,2.10885,2.12691,2.10764,2.12168
2015.08.06,2.12168,2.13425,2.10928,2.11192
2015.08.07,2.11196,2.11281,2.0868,2.08788
2015.08.09,2.08903,2.09113,2.0882,2.09037
2015.08.10,2.09035,2.10753,2.08874,2.10321
2015.08.11,2.10346,2.13801,2.09669,2.13166
2015.08.12,2.13167,2.15248,2.11244,2.11467
2015.08.13,2.11488,2.13178,2.10908,2.12043
2015.08.14,2.12033,2.12253,2.11124,2.12016
2015.08.16,2.12031,2.12184,2.1187,2.12122
2015.08.17,2.12136,2.12837,2.10954,2.11396
2015.08.18,2.11372,2.1422,2.10994,2.1342
2015.08.19,2.13426,2.14162,2.12633,2.13331
2015.08.20,2.1332,2.14801,2.12838,2.13887
2015.08.21,2.13882,2.15219,2.13099,2.14495
2015.08.23,2.14564,2.14836,2.14465,2.14668
2015.08.24,2.14661,2.23831,2.1455,2.20682
2015.08.25,2.20699,2.20713,2.17681,2.19554
2015.08.26,2.1958,2.21202,2.16651,2.16953
2015.08.27,2.16956,2.1823,2.14541,2.14863
2015.08.28,2.14858,2.15832,2.13976,2.1455
2015.08.30,2.15186,2.15317,2.15017,2.15115
2015.08.31,2.15115,2.17075,2.14951,2.15641
