2009.01.07,860.5,866.6,836.3,842
2009.01.08,837,863.7,837,856.1
2009.01.09,855.3,868,844.4,853
2009.01.12,852.7,853.6,814.9,820.1
2009.01.13,822.1,830.1,813.6,820.7
2009.01.14,821.5,828.9,806.5,811
2009.01.15,812.3,820.8,801.9,816.7
2009.01.16,816,842.7,815,841.7
2009.01.19,840.6,842.5,831.9,834.8
2009.01.20,834,865.8,823.2,855.8
2009.01.21,853.3,863.8,843.4,853.4
2009.01.22,852.3,862.5,844,856.5
2009.01.23,855.1,902.7,852.2,898.7
2009.01.26,896.4,915.4,888.8,903.5
2009.01.27,904.2,907.3,892.1,897.6
2009.01.28,898.9,902.5,881.9,887.4
2009.01.29,885.3,908.9,874.2,908.8
2009.01.30,905.6,929.2,900.6,926.5
2009.02.02,923.7,924.8,900.8,903.8
2009.02.03,900,912.3,888.9,900
2009.02.04,897.3,908.9,895.2,904.9
2009.02.05,903.7,923.9,901.8,914.1
2009.02.06,909,919.4,904.1,910.7
2009.02.09,906.3,907.7,890.4,894.4
2009.02.10,894.1,917.6,890.8,914.1
2009.02.11,915.5,946.7,910.3,938.4
2009.02.12,937.6,952.2,934.6,946.4
2009.02.13,942.3,943.8,932.2,941
2009.02.16,940.6,943.8,935.7,941.1
2009.02.17,940.7,973.3,939.9,968.7
2009.02.18,968.5,986.8,960.9,983.1
2009.02.19,980.5,985.8,968.5,973.2
2009.02.20,976,1005.9,970,992.1
2009.02.23,995.2,997.7,975.6,991.2
2009.02.24,985.7,994.5,959.3,962.8
2009.02.25,960.2,978,944,952.2
2009.02.26,953.2,956.4,931.9,944.9
2009.02.27,943.1,962.6,927.5,941.6
2009.03.02,947.5,957.9,921.4,925
2009.03.03,926.8,932,905,914.7
2009.03.04,913.8,922.4,899.5,905.2
2009.03.05,910.1,936.2,907.1,932.1
2009.03.06,930.3,944.7,930.2,938.6
2009.03.09,937.4,940.3,911.1,920
2009.03.10,920.6,921.5,890.8,895.6
2009.03.11,895.1,912.9,891.9,908.4
2009.03.12,908.7,930.5,906.8,925.1
2009.03.13,924.2,938.3,919.3,929
2009.03.16,925.1,929.4,915.3,923.6
2009.03.17,922,923.6,912,915.1
2009.03.18,913.5,948.6,883,937.2
2009.03.19,935,961.7,925.1,954.2
2009.03.20,952.9,966.7,946.2,951.4
2009.03.23,950.6,956.7,935.3,937.7
2009.03.24,941.1,943.6,916.8,928.6
2009.03.25,929.3,940.3,916.1,932.4
2009.03.26,934.2,944.7,931.2,934
2009.03.27,933.9,935.6,918.8,922.4
2009.03.30,923.8,931.8,908.6,915.1
2009.03.31,915.2,924.5,911.3,917.4
2009.04.01,916.9,932.6,916.3,926.2
2009.04.02,926.6,928.9,894.6,903.8
2009.04.03,905.9,908.6,890.3,892.4
2009.04.06,892.3,893.6,865.1,869.2
2009.04.07,872,884.8,870.5,880.5
2009.04.08,883.1,890,878.1,880.1
2009.04.09,880.8,886.3,874.7,878.9
2009.04.10,878.71,885.53,877.75,881.15
2009.04.13,883.95,899.73,882.4,893.3
2009.04.14,895.12,898.26,885.95,889.9
2009.04.15,889.78,899.38,885.69,890.6
2009.04.16,890.24,893.5,871.65,875.15
2009.04.17,876.43,876.63,864.78,868.25
2009.04.20,868.51,888.33,864.54,884.53
2009.04.21,882.98,894.99,878.7,883.2
2009.04.22,882.8,893.38,881.63,889.9
2009.04.23,890.55,908.66,889.58,903.45
