2019.09.12,1.79551,1.79871,1.78771,1.79612
2019.09.13,1.79612,1.81673,1.79351,1.81577
2019.09.15,1.81611,1.8202,1.81559,1.81941
2019.09.16,1.81941,1.81941,1.80512,1.80979
2019.09.17,1.80979,1.82429,1.8085,1.81969
2019.09.18,1.81975,1.83108,1.81913,1.82587
2019.09.19,1.82587,1.84515,1.82507,1.84285
2019.09.20,1.84285,1.84922,1.83497,1.84305
2019.09.22,1.84031,1.84263,1.84019,1.84151
2019.09.23,1.84157,1.8444,1.83307,1.8341
2019.09.24,1.83409,1.84094,1.82738,1.83654
2019.09.25,1.83654,1.84057,1.82788,1.82917
2019.09.26,1.82917,1.83235,1.82032,1.82606
2019.09.27,1.82606,1.82719,1.81503,1.81614
2019.09.29,1.81576,1.81782,1.81568,1.81604
2019.09.30,1.81604,1.82874,1.81535,1.82045
2019.10.01,1.82045,1.84033,1.81324,1.83304
2019.10.02,1.83304,1.84015,1.82664,1.83287
2019.10.03,1.83287,1.84271,1.82725,1.82885
2019.10.04,1.82885,1.83037,1.8149,1.82232
2019.10.06,1.82073,1.82201,1.81934,1.82178
2019.10.07,1.82178,1.8304,1.82077,1.82466
2019.10.08,1.82466,1.82614,1.80962,1.81539
2019.10.09,1.81539,1.82278,1.80889,1.81521
2019.10.10,1.81525,1.84288,1.80714,1.83833
2019.10.11,1.83833,1.86817,1.82562,1.86097
2019.10.13,1.85836,1.8616,1.85743,1.85868
2019.10.14,1.85867,1.87124,1.85144,1.86278
2019.10.15,1.86278,1.89401,1.85768,1.88848
2019.10.16,1.88855,1.90924,1.87758,1.89679
2019.10.17,1.89679,1.90183,1.87193,1.88755
2019.10.18,1.88748,1.8921,1.87754,1.89107
2019.10.20,1.89028,1.89058,1.88428,1.88493
2019.10.21,1.88493,1.89323,1.87845,1.88738
2019.10.22,1.88738,1.89277,1.8756,1.87735
2019.10.23,1.87735,1.88491,1.8748,1.88389
2019.10.24,1.88384,1.89285,1.87674,1.88281
2019.10.25,1.88281,1.88544,1.87633,1.88094
2019.10.28,1.87779,1.88558,1.87779,1.87994
2019.10.29,1.88003,1.88079,1.86957,1.87429
2019.10.30,1.87429,1.87993,1.86758,1.86899
2019.10.31,1.86899,1.88073,1.86476,1.87589
2019.11.01,1.87593,1.88011,1.86991,1.87065
2019.11.04,1.86932,1.87314,1.86727,1.87112
2019.11.05,1.87081,1.87335,1.85953,1.86841
2019.11.06,1.86841,1.87111,1.86502,1.8669
2019.11.07,1.86686,1.87133,1.85453,1.857
2019.11.08,1.85881,1.87092,1.85534,1.86213
2019.11.11,1.86111,1.8809,1.86111,1.87537
2019.11.12,1.87541,1.88119,1.8721,1.87725
2019.11.13,1.87726,1.88377,1.87311,1.87885
2019.11.14,1.87847,1.90207,1.87669,1.89747
2019.11.15,1.89745,1.89894,1.89049,1.89058
2019.11.18,1.89546,1.90555,1.89358,1.9009
2019.11.19,1.9015,1.9078,1.89103,1.89255
2019.11.20,1.89198,1.9027,1.89056,1.89913
2019.11.21,1.89852,1.90564,1.89751,1.90124
2019.11.22,1.90051,1.9046,1.88961,1.89027
2019.11.25,1.89252,1.90611,1.88913,1.90226
2019.11.26,1.90227,1.90428,1.89179,1.89473
2019.11.27,1.89471,1.90676,1.89213,1.90607
2019.11.28,1.90612,1.91442,1.90501,1.9056
2019.11.29,1.90572,1.91506,1.90011,1.91102
