2018.06.04,1.76216,1.7653,1.73883,1.74067
2018.06.05,1.74067,1.75955,1.73912,1.75835
2018.06.06,1.75835,1.75935,1.74716,1.7488
2018.06.07,1.74885,1.76257,1.74798,1.7595
2018.06.08,1.7595,1.77338,1.75946,1.76339
2018.06.10,1.76494,1.76561,1.76279,1.76434
2018.06.11,1.76434,1.76588,1.75482,1.75819
2018.06.12,1.75818,1.76722,1.75326,1.76511
2018.06.13,1.76511,1.76913,1.75604,1.76471
2018.06.14,1.76468,1.77937,1.76263,1.77441
2018.06.15,1.77441,1.78511,1.77155,1.78435
2018.06.17,1.7819,1.78435,1.78167,1.78304
2018.06.18,1.78316,1.78659,1.7753,1.78429
2018.06.19,1.78422,1.7968,1.7832,1.78533
2018.06.20,1.78533,1.79081,1.77604,1.78788
2018.06.21,1.78788,1.79795,1.77872,1.79443
2018.06.22,1.79444,1.79628,1.77981,1.78235
2018.06.24,1.77981,1.78316,1.77981,1.78211
2018.06.25,1.78211,1.79438,1.78005,1.78947
2018.06.26,1.78947,1.79449,1.78506,1.78843
2018.06.27,1.78843,1.79579,1.77893,1.78587
2018.06.28,1.78584,1.78733,1.77614,1.77904
2018.06.29,1.77902,1.7878,1.77359,1.78223
2018.07.01,1.77939,1.7833,1.77862,1.78255
2018.07.02,1.78264,1.79492,1.78264,1.79029
2018.07.03,1.79029,1.79298,1.78106,1.7862
2018.07.04,1.7862,1.79428,1.77981,1.79161
2018.07.05,1.79163,1.7957,1.78537,1.78934
2018.07.06,1.78941,1.79098,1.78047,1.78754
2018.07.08,1.79081,1.79132,1.78923,1.79103
2018.07.09,1.79103,1.79122,1.76662,1.77567
2018.07.10,1.7757,1.78658,1.76985,1.78492
2018.07.11,1.78492,1.794,1.78315,1.79329
2018.07.12,1.79329,1.7938,1.78102,1.7824
2018.07.13,1.78242,1.78509,1.77463,1.78224
2018.07.15,1.78164,1.78325,1.78117,1.78297
2018.07.16,1.78324,1.78734,1.77986,1.78371
2018.07.17,1.78371,1.78784,1.77172,1.7752
2018.07.18,1.7752,1.78244,1.76289,1.76751
2018.07.19,1.76749,1.77286,1.7567,1.76883
2018.07.20,1.76883,1.77588,1.76282,1.76905
2018.07.22,1.76649,1.76936,1.76649,1.76818
2018.07.23,1.76819,1.77724,1.76731,1.77399
2018.07.24,1.77399,1.77921,1.76789,1.77057
