2015.12.31,0.68378,0.68662,0.68301,0.68335
2016.01.04,0.68278,0.68343,0.67183,0.67491
2016.01.05,0.67475,0.67567,0.66758,0.67028
2016.01.06,0.67016,0.67072,0.66249,0.66366
2016.01.07,0.66377,0.66657,0.65896,0.66231
2016.01.08,0.66231,0.66779,0.65392,0.65427
2016.01.11,0.65179,0.65789,0.65084,0.65573
2016.01.12,0.65555,0.65676,0.65141,0.65322
2016.01.13,0.65308,0.65899,0.65101,0.65107
2016.01.14,0.65133,0.65145,0.64179,0.6471
2016.01.15,0.64681,0.64904,0.63803,0.64612
2016.01.18,0.64007,0.64788,0.64007,0.64489
2016.01.19,0.64497,0.65126,0.64009,0.64076
2016.01.20,0.64038,0.64363,0.63462,0.64284
2016.01.21,0.64246,0.65578,0.64101,0.65281
2016.01.22,0.65259,0.65499,0.64655,0.64862
2016.01.25,0.64863,0.65321,0.64488,0.6452
2016.01.26,0.64505,0.65108,0.6424,0.64963
2016.01.27,0.64962,0.65302,0.6416,0.64298
2016.01.28,0.64281,0.65129,0.64172,0.64802
2016.01.29,0.64788,0.65424,0.64576,0.64774
2016.02.01,0.64824,0.65571,0.64476,0.65446
2016.02.02,0.65447,0.65531,0.64613,0.65124
2016.02.03,0.65114,0.66966,0.65058,0.666
2016.02.04,0.66596,0.67465,0.66403,0.67206
2016.02.05,0.672,0.67523,0.66144,0.66206
2016.02.08,0.66144,0.66584,0.65917,0.66248
2016.02.09,0.66247,0.66678,0.65622,0.66332
2016.02.10,0.66318,0.6694,0.6604,0.66835
2016.02.11,0.66781,0.67335,0.65843,0.67139
